instance,n_customers,coverage,coverage_pct,omega,placement_seed,solver_seed,base_tabu_tenure,max_iter,shake_tenure,shake_iter,shake_steps,opt_iter,phi,use_candidate_lists,use_extended_operators,best_cost,vehicles,iterations_done,moves_generated,moves_evaluated,moves_skipped_validity,moves_skipped_tabu,shakes,solver_time_sec,candidate_pairs,selected_arcs,applied_arcs,total_reduction,frvcp_calls,frvcp_total_time_sec,frvcp_avg_time_ms,error,experiment
tc0c40s5ct0.xml,40,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,26.914412941695232,6,100,120000,53005,66995,1150,3,87.39449214935303,780,468,468,1253984.7161657782,,,,,omega_sensitivity
tc0c40s5ct4.xml,40,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,28.721760014490684,6,100,120000,43370,76630,1205,3,97.6540310382843,780,156,156,361270.9913658023,,,,,omega_sensitivity
tc0c40s5ct4.xml,40,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,28.017379730599988,6,100,120000,41117,78883,1497,3,97.24699115753174,780,312,310,737603.6756588538,,,,,omega_sensitivity
tc0c40s5ct4.xml,40,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,27.587554571300444,5,100,120000,25261,94739,784,2,86.51706314086914,780,468,466,1077559.7013721787,,,,,omega_sensitivity
tc0c40s8cf0.xml,40,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,29.6479430766246,6,100,120000,48857,71143,854,3,112.83962893486024,780,156,156,383063.9003636869,,,,,omega_sensitivity
tc0c40s8cf0.xml,40,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,30.44728748443649,7,100,120000,63148,56852,1696,3,106.17519211769104,780,312,310,772859.5597827751,,,,,omega_sensitivity
tc0c40s8cf0.xml,40,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,29.95563809251975,7,100,120000,68346,51654,1115,3,138.4494390487671,780,468,466,1187308.3762992164,,,,,omega_sensitivity
tc0c40s8cf4.xml,40,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,27.84277819633569,6,100,120000,38606,81394,1241,3,106.31785202026369,780,156,156,330541.5765315462,,,,,omega_sensitivity
tc0c40s8cf4.xml,40,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,27.41732440872965,5,100,120000,25016,94984,1003,2,104.72054290771484,780,312,312,681495.8915335027,,,,,omega_sensitivity
tc0c40s8cf4.xml,40,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,27.42488557071778,5,100,120000,25403,94597,884,3,97.7201669216156,780,468,468,1072763.767398937,,,,,omega_sensitivity
tc0c40s8ct0.xml,40,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,26.122197246159004,6,100,120000,53581,66419,1386,4,100.55350303649902,780,156,154,385321.3574291559,,,,,omega_sensitivity
tc0c40s8ct0.xml,40,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,26.025916448807685,6,100,120000,49455,70545,1362,4,106.91460800170898,780,312,310,756167.5418396089,,,,,omega_sensitivity
tc0c40s8ct0.xml,40,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,25.728371726911767,6,100,120000,51206,68794,1582,3,105.4751160144806,780,468,466,1155004.5876252896,,,,,omega_sensitivity
tc0c40s8ct4.xml,40,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,28.407015444928657,6,100,120000,38855,81145,1284,3,120.54372811317444,780,156,156,404115.0940493805,,,,,omega_sensitivity
tc0c40s8ct4.xml,40,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,28.94107197863518,5,100,120000,27486,92514,1049,3,107.26271629333496,780,312,312,773783.9032386373,,,,,omega_sensitivity
tc0c40s8ct4.xml,40,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,26.85821086690765,6,100,120000,35146,84854,1270,3,97.58364987373352,780,468,468,1154993.086019334,,,,,omega_sensitivity
tc1c40s5cf1.xml,40,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,61.66543862284821,9,100,120000,67891,52109,865,2,91.33314299583436,780,156,154,382544.0244110792,,,,,omega_sensitivity
tc1c40s5cf1.xml,40,0.2,20%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,63.7164944733958,9,100,120000,62296,57704,676,3,93.9754569530487,780,312,308,763888.9048936596,,,,,omega_sensitivity
tc1c40s5cf1.xml,40,0.3,30%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,63.36862467963978,9,100,120000,63058,56942,573,3,93.20082306861876,780,468,460,1112204.653231795,,,,,omega_sensitivity
tc1c40s5ct1.xml,40,0.1,10%,0.3,20240528,20240528,5,100,20,20,1,0,0.9,True,True,52.88590905606869,9,100,120000,62948,57052,723,3,94.51613116264345,780,156,146,379897.7255695233,,,,,omega_sensitivity
